0.00014801605721004307	13.082830429077148	10.93844223022461
0.0001396618754370138	13.082830429077148	10.938791275024414
-0.6118722558021545	13.080401420593262	10.933344841003418
-0.6530691385269165	13.080253601074219	10.933011054992676
-0.6983346343040466	13.080065727233887	10.93263053894043
-0.7411602735519409	13.079906463623047	10.932282447814941
-0.7852993607521057	13.079726219177246	10.93191909790039
-0.8320318460464478	13.079550743103027	10.931524276733398
-0.8808512687683105	13.079350471496582	10.931112289428711
-0.9300652742385864	13.079160690307617	10.93069839477539
-0.9810165166854858	13.078959465026855	10.930268287658691
-1.0354665517807007	13.07874584197998	10.929802894592285
-1.0889028310775757	13.078535079956055	10.929353713989258
-1.142987608909607	13.078322410583496	10.928899765014648
-1.1996839046478271	13.07809829711914	10.928421020507812
-1.2568010091781616	13.077872276306152	10.927943229675293
-1.3174585103988647	13.077631950378418	10.927430152893066
-1.3769482374191284	13.077397346496582	10.926929473876953
-1.4360308647155762	13.077163696289062	10.926401138305664
-1.4996157884597778	13.076912879943848	10.92578125
-1.5633835792541504	13.076658248901367	10.925137519836426
-1.6312798261642456	13.07638931274414	10.92442512512207
-1.7002520561218262	13.076115608215332	10.923689842224121
-1.7701486349105835	13.075838088989258	10.922938346862793
-1.839337706565857	13.075563430786133	10.92219066619873
-1.91095769405365	13.075278282165527	10.92141342163086
-1.983544111251831	13.074990272521973	10.920623779296875
-2.0581161975860596	13.07469367980957	10.91981029510498
-2.1326897144317627	13.074395179748535	10.918999671936035
-2.209562301635742	13.074089050292969	10.918161392211914
-2.28627610206604	13.073782920837402	10.917329788208008
-2.363438367843628	13.073473930358887	10.916494369506836
-2.4438905715942383	13.073152542114258	10.915618896484375
-2.5269415378570557	13.072819709777832	10.914715766906738
-2.6074328422546387	13.072497367858887	10.913846969604492
-2.6933531761169434	13.072152137756348	10.91291332244873
-2.779184103012085	13.071807861328125	10.9119873046875
-2.8667333126068115	13.071456909179688	10.911043167114258
-2.9531331062316895	13.071109771728516	10.910113334655762
-3.041844129562378	13.070754051208496	10.909158706665039
-3.1334478855133057	13.07038402557373	10.908169746398926
-3.221275568008423	13.07003116607666	10.907230377197266
-3.3156402111053467	13.06965160369873	10.906211853027344
-3.4065215587615967	13.06928539276123	10.905238151550293
-3.5038020610809326	13.068893432617188	10.904187202453613
-3.597621440887451	13.068516731262207	10.903182983398438
-3.6967098712921143	13.068116188049316	10.902116775512695
-3.7952067852020264	13.067719459533691	10.901058197021484
-3.8894217014312744	13.067338943481445	10.900054931640625
-3.9902422428131104	13.066930770874023	10.898970603942871
-4.090312480926514	13.066526412963867	10.897897720336914
-4.195619106292725	13.06610107421875	10.89676284790039
-4.296677589416504	13.065691947937012	10.895682334899902
-4.405416965484619	13.065251350402832	10.894509315490723
-4.512650012969971	13.06481647491455	10.893359184265137
-4.620519161224365	13.064379692077637	10.892226219177246
-4.725146293640137	13.063956260681152	10.891159057617188
-4.8345537185668945	13.063511848449707	10.890024185180664
-4.944778919219971	13.063066482543945	10.888863563537598
-5.0594658851623535	13.062600135803223	10.887651443481445
-5.168655872344971	13.062170028686523	10.886483192443848
-5.284506797790527	13.061664581298828	10.885250091552734
-5.3972907066345215	13.06124210357666	10.884029388427734
-5.51270055770874	13.060726165771484	10.882708549499512
-5.631547927856445	13.060285568237305	10.881282806396484
-5.744111061096191	13.059782028198242	10.87989330291748
-5.862043857574463	13.059340476989746	10.878401756286621
-5.975380897521973	13.05883502960205	10.876953125
-6.091712951660156	13.058398246765137	10.875448226928711
-6.208433628082275	13.057880401611328	10.873932838439941
-6.324409008026123	13.057443618774414	10.872420310974121
-6.44048547744751	13.056934356689453	10.870906829833984
-6.561007022857666	13.056483268737793	10.869329452514648
-6.68386697769165	13.055943489074707	10.867730140686035
-6.808679103851318	13.055477142333984	10.866106033325195
-6.926335334777832	13.054966926574707	10.864577293395996
-7.053628444671631	13.054488182067871	10.862924575805664
-7.176817893981934	13.05395221710205	10.861330032348633
-7.301673889160156	13.05348014831543	10.859715461730957
-7.430118083953857	13.052924156188965	10.858059883117676
-7.556016445159912	13.052448272705078	10.856436729431152
-7.687032699584961	13.051885604858398	10.854751586914062
-7.819173812866211	13.05138874053955	10.85305404663086
-7.949086666107178	13.050833702087402	10.851388931274414
-8.08010196685791	13.050336837768555	10.84970760345459
-8.21492862701416	13.049761772155762	10.847984313964844
-8.349932670593262	13.049250602722168	10.846254348754883
-8.484224319458008	13.04868221282959	10.844449043273926
-8.623940467834473	13.048152923583984	10.842470169067383
-8.762906074523926	13.047560691833496	10.840441703796387
-8.902563095092773	13.047029495239258	10.838358879089355
-9.045516967773438	13.046425819396973	10.836207389831543
-9.182198524475098	13.045903205871582	10.834127426147461
-9.325761795043945	13.04529857635498	10.831936836242676
-9.472089767456055	13.044739723205566	10.829696655273438
-9.618067741394043	13.044124603271484	10.827466011047363
-9.77028751373291	13.04354476928711	10.825136184692383
-9.921490669250488	13.0429048538208	10.822830200195312
-10.070070266723633	13.042333602905273	10.820562362670898
